individual,x1,x2,fitness,rank,is_elite
1,0.0961553288201793,-0.28903793856867477,2.2250355246067497,1,True
2,0.0961553288201793,1.0762956540714,3.20087375970984,2,False
3,0.0961553288201793,1.0762956540714,3.20087375970984,3,False
4,0.0961553288201793,1.0762956540714,3.20087375970984,4,False
5,0.0961553288201793,0.535794006579958,3.273283247281132,5,False
6,0.0961553288201793,0.6874119595289372,3.342284290910293,6,False
7,0.0961553288201793,0.6874119595289372,3.342284290910293,7,False
8,0.0961553288201793,0.6874119595289372,3.342284290910293,8,False
9,0.0961553288201793,0.6874119595289372,3.342284290910293,9,False
10,0.0961553288201793,-0.6112156024794766,3.364848464605267,10,False
11,-0.14964879450377194,0.6874119595289372,3.5036335701998955,11,False
12,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,12,False
13,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,13,False
14,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,14,False
15,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,15,False
16,0.5333005237900705,-0.24295073774066278,3.6820976879934944,16,False
17,0.5333005237900705,-0.24295073774066278,3.6820976879934944,17,False
18,0.6523610648118883,-0.28903793856867477,3.9738202186963822,18,False
19,-0.41084224461660046,0.535794006579958,4.137508454833075,19,False
20,-0.41084224461660046,0.535794006579958,4.137508454833075,20,False
21,-0.41084224461660046,0.535794006579958,4.137508454833075,21,False
22,-0.41084224461660046,0.5776045452852366,4.204980901138693,22,False
23,-0.41084224461660046,0.5776045452852366,4.204980901138693,23,False
24,-0.41084224461660046,0.5776045452852366,4.204980901138693,24,False
25,-0.41084224461660046,0.6874119595289372,4.319262843305168,25,False
26,-0.41084224461660046,0.6874119595289372,4.319262843305168,26,False
27,-0.41084224461660046,0.6874119595289372,4.319262843305168,27,False
28,-0.41084224461660046,0.6874119595289372,4.319262843305168,28,False
29,-0.41084224461660046,-0.8200464407861663,4.3411894755675675,29,False
30,0.5333005237900705,0.535794006579958,4.3695206311553,30,False
31,-0.41084224461660046,-0.9361313855992943,4.373142468444392,31,False
32,-0.41084224461660046,-0.9361313855992943,4.373142468444392,32,False
33,-0.41084224461660046,-0.9361313855992943,4.373142468444392,33,False
34,-0.6284808112766926,0.535794006579958,4.488265163365703,34,False
35,0.6523610648118883,0.535794006579958,4.508396937686104,35,False
36,0.5333005237900705,0.6874119595289372,4.52745335736099,36,False
37,-0.6929535465549381,0.535794006579958,4.533089345239329,37,False
38,-0.5384372442596934,0.6874119595289372,4.533520986277054,38,False
39,-0.5384372442596934,-0.8200464407861663,4.547636402176462,39,False
40,-0.5384372442596934,-0.8157513214185178,4.548098407738738,40,False
41,-0.6284808112766926,-0.8157513214185178,4.563748512433982,41,False
42,0.5703215234127832,0.6874119595289372,4.566168872245445,42,False
43,0.5703215234127832,-0.8157513214185178,4.566553460218774,43,False
44,0.5703215234127832,-0.8157513214185178,4.566553460218774,44,False
45,0.5333005237900705,-0.9361313855992943,4.573188664501597,45,False
46,-0.5384372442596934,-0.9361313855992943,4.575875363619108,46,False
47,-0.6284808112766926,0.6874119595289372,4.6022704610237355,47,False
48,-0.6284808112766926,0.6874119595289372,4.6022704610237355,48,False
49,0.0961553288201793,-1.2954029396513111,4.763615929665217,49,False
50,-1.2920197576741876,-0.24295073774066278,5.214185607998974,50,False
